supplier_id,industry,city,delivery_delay_days,quality_score,fulfilled_orders,cancelled_orders,late_shipments,contract_breaches,rating,reliability_class
GC-SUP-1025,construction,Tiruppur,9,97.0,420,10,50,2,2.0,0
GC-SUP-1026,agriculture,Tiruppur,1,59.6,278,22,45,1,1.7,0
GC-SUP-1027,manufacturing,Erode,5,68.8,106,5,14,2,1.0,0
GC-SUP-1028,manufacturing,Coimbatore,12,80.7,493,21,83,0,4.5,0
GC-SUP-1029,textiles,Coimbatore,2,58.9,19,0,0,0,2.3,0
GC-SUP-1030,manufacturing,Salem,7,66.2,255,0,21,1,2.0,0
GC-SUP-1031,packaging,Salem,1,85.3,108,8,14,1,3.1,0
GC-SUP-1032,electronics,Chennai,4,84.8,181,4,2,1,2.0,0
GC-SUP-1033,textiles,Salem,1,60.2,426,20,68,2,1.0,0
GC-SUP-1034,construction,Tiruppur,12,93.6,391,9,73,1,2.7,0
GC-SUP-1035,packaging,Chennai,9,54.1,377,21,66,1,1.3,0
GC-SUP-1036,agriculture,Chennai,3,80.9,26,2,1,2,1.4,0
GC-SUP-1037,packaging,Tiruppur,2,73.0,403,31,78,2,1.0,0
GC-SUP-1038,packaging,Salem,11,57.9,342,11,14,0,3.1,0
GC-SUP-1039,manufacturing,Chennai,7,98.1,119,4,1,1,3.6,0
GC-SUP-1040,manufacturing,Chennai,6,96.8,218,5,29,0,4.5,1
GC-SUP-1041,packaging,Coimbatore,1,64.6,76,0,7,0,3.8,0
GC-SUP-1042,electronics,Salem,14,72.2,315,17,8,2,1.0,0
GC-SUP-1043,packaging,Tiruppur,11,77.8,143,13,13,2,1.1,0
GC-SUP-1044,textiles,Tiruppur,14,56.5,472,19,20,0,3.1,0
GC-SUP-1045,agriculture,Coimbatore,14,86.5,197,15,29,0,4.0,1
GC-SUP-1046,agriculture,Chennai,6,81.9,489,31,6,1,2.7,0
GC-SUP-1047,agriculture,Tiruppur,10,72.0,23,1,3,1,2.6,0
GC-SUP-1048,construction,Erode,9,72.5,176,1,15,1,1.9,0
GC-SUP-1049,manufacturing,Chennai,5,66.6,344,8,1,0,3.0,1
GC-SUP-1050,electronics,Chennai,14,82.7,498,45,65,1,2.4,0
GC-SUP-1051,textiles,Chennai,0,68.3,151,13,19,2,1.0,0
GC-SUP-1052,electronics,Coimbatore,10,66.1,328,12,53,2,1.0,0
GC-SUP-1053,construction,Tiruppur,5,65.2,414,38,19,2,1.0,0
GC-SUP-1054,construction,Tiruppur,9,58.2,187,14,6,0,2.9,0
GC-SUP-1055,construction,Coimbatore,1,63.8,162,11,6,1,2.0,0
GC-SUP-1056,construction,Salem,0,54.5,463,45,33,2,1.0,0
GC-SUP-1057,construction,Chennai,5,87.7,112,1,9,1,3.0,0
GC-SUP-1058,textiles,Coimbatore,4,98.8,309,24,30,0,5.0,1
GC-SUP-1059,electronics,Salem,0,52.5,301,2,39,2,1.0,0
GC-SUP-1060,textiles,Coimbatore,9,92.8,91,1,17,1,3.3,0
GC-SUP-1061,textiles,Tiruppur,0,61.3,364,26,19,2,1.0,0
GC-SUP-1062,construction,Tiruppur,4,67.8,139,8,12,1,1.5,0
GC-SUP-1063,manufacturing,Tiruppur,9,90.9,486,16,87,2,1.9,0
GC-SUP-1064,textiles,Erode,2,95.6,302,22,58,1,2.9,0
GC-SUP-1065,packaging,Coimbatore,9,58.1,255,2,27,1,1.6,0
GC-SUP-1066,agriculture,Salem,12,83.9,272,21,13,2,1.0,0
GC-SUP-1067,packaging,Chennai,14,82.4,468,42,42,0,4.1,1
GC-SUP-1068,packaging,Salem,0,66.2,403,18,11,1,1.5,0
GC-SUP-1069,packaging,Tiruppur,12,68.8,282,21,44,2,1.0,0
GC-SUP-1070,textiles,Coimbatore,14,91.0,304,19,8,2,1.6,0
GC-SUP-1071,packaging,Salem,13,75.0,489,39,8,1,2.6,0
GC-SUP-1072,packaging,Tiruppur,8,63.6,343,8,43,2,1.0,0
GC-SUP-1073,construction,Coimbatore,11,89.0,468,1,56,0,4.3,1
GC-SUP-1074,textiles,Tiruppur,9,86.4,409,24,0,0,4.5,2
GC-SUP-1075,agriculture,Tiruppur,0,93.2,138,12,17,2,1.5,0
GC-SUP-1076,manufacturing,Erode,13,51.5,256,3,29,1,1.0,0
GC-SUP-1077,textiles,Tiruppur,10,96.6,330,9,40,1,3.2,0
GC-SUP-1078,textiles,Tiruppur,5,67.1,368,19,11,1,2.3,0
GC-SUP-1079,manufacturing,Coimbatore,1,94.4,116,5,2,2,2.0,0
GC-SUP-1080,textiles,Salem,8,86.6,203,14,39,2,2.2,0
GC-SUP-1081,construction,Tiruppur,4,94.3,326,18,29,0,4.6,1
GC-SUP-1082,construction,Tiruppur,3,53.5,308,6,23,0,2.1,0
GC-SUP-1083,construction,Chennai,0,97.6,136,9,12,0,4.6,1
GC-SUP-1084,packaging,Tiruppur,4,95.8,188,14,8,1,2.8,0
GC-SUP-1085,agriculture,Tiruppur,11,73.1,171,17,2,0,3.3,1
GC-SUP-1086,packaging,Tiruppur,7,95.0,122,4,19,2,1.8,0
GC-SUP-1087,packaging,Erode,12,80.3,172,2,9,1,1.6,0
GC-SUP-1088,textiles,Chennai,14,91.3,34,1,2,1,2.4,0
GC-SUP-1089,electronics,Coimbatore,3,86.2,99,4,12,0,5.0,1
GC-SUP-1090,construction,Chennai,2,90.3,84,6,13,1,2.5,0
GC-SUP-1091,packaging,Erode,10,79.6,343,23,45,1,2.2,0
GC-SUP-1092,manufacturing,Salem,13,50.3,158,1,4,2,1.0,0
GC-SUP-1093,electronics,Salem,13,89.8,487,48,37,2,1.3,0
GC-SUP-1094,electronics,Erode,5,88.5,20,0,1,2,1.5,0
GC-SUP-1095,packaging,Tiruppur,9,97.1,445,8,4,2,2.6,0
GC-SUP-1096,construction,Erode,4,78.0,423,39,30,2,1.0,0
GC-SUP-1097,manufacturing,Salem,1,78.5,496,9,4,2,1.1,0
GC-SUP-1098,manufacturing,Coimbatore,4,62.1,488,9,5,0,3.5,0
GC-SUP-1099,manufacturing,Erode,13,52.4,208,18,35,1,1.1,0
GC-SUP-1000,agriculture,Erode,14,94.3,106,7,14,1,3.6,0
GC-SUP-1001,electronics,Chennai,13,61.4,234,4,0,0,2.5,0
GC-SUP-1002,electronics,Coimbatore,2,57.2,136,2,1,2,1.0,0
GC-SUP-1003,agriculture,Coimbatore,13,68.0,399,4,11,0,2.6,1
GC-SUP-1004,packaging,Chennai,11,64.4,480,36,36,0,2.9,0
GC-SUP-1005,textiles,Salem,5,71.9,341,29,36,1,2.1,0
GC-SUP-1006,construction,Tiruppur,4,97.3,309,2,49,2,1.4,0
GC-SUP-1007,construction,Erode,14,79.8,441,24,32,2,1.0,0
GC-SUP-1008,manufacturing,Chennai,7,80.7,261,5,0,0,4.6,2
GC-SUP-1009,agriculture,Chennai,5,95.1,298,8,37,2,1.3,0
GC-SUP-1010,construction,Erode,11,77.9,355,0,56,1,1.9,0
GC-SUP-1011,agriculture,Salem,1,56.0,50,0,1,1,1.0,0
GC-SUP-1012,electronics,Coimbatore,4,57.1,442,26,20,2,1.0,0
GC-SUP-1013,electronics,Chennai,2,79.4,332,20,47,0,3.9,1
GC-SUP-1014,construction,Chennai,3,69.9,357,35,71,1,2.1,0
GC-SUP-1015,manufacturing,Salem,4,90.0,492,42,70,1,3.5,0
GC-SUP-1016,manufacturing,Salem,6,70.7,395,7,6,1,1.8,0
GC-SUP-1017,manufacturing,Chennai,1,84.2,11,0,1,1,3.0,0
GC-SUP-1018,textiles,Salem,5,57.0,257,9,22,0,2.1,0
GC-SUP-1019,electronics,Coimbatore,0,53.2,136,10,13,2,1.0,0
GC-SUP-1020,electronics,Chennai,7,58.2,251,0,6,2,1.0,0
GC-SUP-1021,packaging,Erode,0,71.4,311,15,55,2,1.0,0
GC-SUP-1022,manufacturing,Chennai,14,62.5,341,26,25,0,3.2,0
GC-SUP-1023,electronics,Erode,2,55.6,334,19,22,1,1.9,0
GC-SUP-1024,textiles,Chennai,10,79.8,345,23,8,1,2.4,0
GC-SUP-1025,construction,Salem,6,78.1,206,14,38,2,1.0,0
GC-SUP-1026,packaging,Erode,7,93.5,394,19,42,0,4.6,1
GC-SUP-1027,electronics,Salem,1,75.2,166,15,26,2,1.0,0
GC-SUP-1028,textiles,Tiruppur,14,96.8,484,16,61,0,4.2,1
GC-SUP-1029,construction,Coimbatore,5,94.9,309,16,11,1,3.2,0
GC-SUP-1030,textiles,Tiruppur,5,69.8,89,1,7,2,1.0,0
GC-SUP-1031,packaging,Tiruppur,6,54.9,250,9,21,0,3.0,0
GC-SUP-1032,construction,Coimbatore,14,96.1,313,25,22,2,1.6,0
GC-SUP-1033,construction,Tiruppur,10,89.3,189,6,23,2,1.9,0
GC-SUP-1034,manufacturing,Salem,8,62.3,194,15,22,2,1.0,0
GC-SUP-1035,agriculture,Coimbatore,7,60.5,128,7,25,1,1.2,0
GC-SUP-1036,agriculture,Chennai,5,51.4,49,3,7,2,1.0,0
GC-SUP-1037,packaging,Salem,13,80.6,458,11,17,1,2.1,0
GC-SUP-1038,construction,Tiruppur,6,62.8,474,44,48,1,2.4,0
GC-SUP-1039,textiles,Tiruppur,6,79.1,291,20,4,2,1.1,0
GC-SUP-1040,construction,Erode,8,66.9,312,9,2,2,1.0,0
GC-SUP-1041,electronics,Erode,13,73.3,14,1,2,2,1.0,0
GC-SUP-1042,packaging,Salem,7,82.1,14,0,1,2,1.0,0
GC-SUP-1043,manufacturing,Tiruppur,0,55.9,280,22,27,1,1.6,0
GC-SUP-1044,agriculture,Salem,3,81.5,152,1,10,2,1.6,0
GC-SUP-1045,construction,Coimbatore,5,64.4,24,2,1,2,1.0,0
GC-SUP-1046,packaging,Erode,4,97.0,405,22,37,1,3.6,0
GC-SUP-1047,agriculture,Erode,14,94.3,41,2,8,1,3.5,0
GC-SUP-1048,agriculture,Salem,7,54.0,238,3,36,0,2.5,0
GC-SUP-1049,agriculture,Chennai,10,50.3,345,2,1,0,2.7,0
GC-SUP-1050,electronics,Chennai,7,75.5,169,0,17,2,1.4,0
GC-SUP-1051,electronics,Tiruppur,10,53.7,102,8,11,1,1.3,0
GC-SUP-1052,textiles,Salem,9,83.0,331,30,55,1,2.5,0
GC-SUP-1053,construction,Salem,14,86.9,460,37,11,0,4.0,2
GC-SUP-1054,electronics,Erode,13,55.4,447,7,32,0,3.1,0
GC-SUP-1055,manufacturing,Chennai,13,87.7,354,17,19,2,1.0,0
GC-SUP-1056,packaging,Erode,10,54.1,187,16,0,2,1.0,0
GC-SUP-1057,textiles,Tiruppur,2,70.2,51,1,0,2,1.0,0
GC-SUP-1058,textiles,Salem,5,68.9,305,0,55,1,1.5,0
GC-SUP-1059,textiles,Erode,8,59.7,305,13,38,0,2.9,0
GC-SUP-1060,electronics,Tiruppur,7,85.8,449,16,87,2,2.4,0
GC-SUP-1061,manufacturing,Salem,2,64.2,97,7,15,2,1.0,0
GC-SUP-1062,packaging,Erode,4,90.3,22,2,1,0,4.7,2
GC-SUP-1063,manufacturing,Coimbatore,9,72.5,254,2,1,1,2.2,0
GC-SUP-1064,packaging,Coimbatore,11,94.5,227,3,15,1,3.1,0
GC-SUP-1065,electronics,Salem,5,76.1,323,27,63,2,1.0,0
GC-SUP-1066,manufacturing,Coimbatore,8,58.9,475,43,29,0,2.9,0
GC-SUP-1067,agriculture,Coimbatore,4,80.8,412,11,59,2,1.0,0
GC-SUP-1068,agriculture,Chennai,4,50.1,93,6,4,1,1.0,0
GC-SUP-1069,construction,Erode,11,86.3,165,8,30,0,4.2,0
GC-SUP-1070,packaging,Tiruppur,6,98.9,143,12,23,1,2.5,0
GC-SUP-1071,textiles,Tiruppur,0,71.2,354,6,7,2,1.0,0
GC-SUP-1072,construction,Chennai,6,54.5,227,17,24,2,1.0,0
GC-SUP-1073,agriculture,Coimbatore,5,64.2,212,16,40,1,1.8,0
GC-SUP-1074,packaging,Chennai,2,80.5,293,8,11,0,4.1,2
GC-SUP-1075,electronics,Chennai,5,64.6,445,18,84,0,3.3,0
GC-SUP-1076,electronics,Tiruppur,5,98.9,167,5,10,2,1.2,0
GC-SUP-1077,textiles,Salem,5,61.0,433,26,45,1,1.7,0
GC-SUP-1078,agriculture,Tiruppur,4,91.2,304,16,28,2,1.1,0
GC-SUP-1079,electronics,Coimbatore,8,67.9,310,29,25,1,2.0,0
GC-SUP-1080,agriculture,Coimbatore,12,73.0,277,22,49,2,1.0,0
GC-SUP-1081,packaging,Erode,5,80.7,345,30,68,2,1.0,0
GC-SUP-1082,electronics,Coimbatore,11,52.2,114,5,3,2,1.0,0
GC-SUP-1083,construction,Coimbatore,1,52.9,40,3,0,0,2.6,0
GC-SUP-1084,textiles,Chennai,1,92.4,380,0,8,1,3.1,0
GC-SUP-1085,manufacturing,Salem,6,76.0,120,0,0,0,4.6,1
GC-SUP-1086,electronics,Chennai,4,96.1,205,5,38,0,4.3,0
GC-SUP-1087,agriculture,Chennai,13,84.1,172,10,31,0,5.0,0
GC-SUP-1088,construction,Erode,3,95.4,491,19,70,0,5.0,1
GC-SUP-1089,manufacturing,Coimbatore,4,80.0,124,1,16,2,1.2,0
GC-SUP-1090,agriculture,Coimbatore,12,55.9,371,17,48,1,1.0,0
GC-SUP-1091,construction,Tiruppur,10,52.4,366,14,34,2,1.0,0
GC-SUP-1092,construction,Salem,10,71.5,480,19,56,1,2.2,0
GC-SUP-1093,packaging,Salem,0,58.9,109,0,9,0,3.4,0
GC-SUP-1094,packaging,Chennai,14,53.6,499,27,99,1,1.0,0
GC-SUP-1095,textiles,Chennai,9,98.4,255,5,0,1,3.0,0
GC-SUP-1096,textiles,Erode,9,58.6,284,2,5,1,1.5,0
GC-SUP-1097,electronics,Erode,13,62.8,123,3,4,1,1.3,0
GC-SUP-1098,construction,Erode,13,89.8,280,17,28,1,2.9,0
GC-SUP-1099,agriculture,Tiruppur,12,69.3,193,14,2,0,4.1,1
GC-SUP-1000,textiles,Tiruppur,7,95.5,157,11,21,1,3.3,0
GC-SUP-1001,manufacturing,Chennai,6,91.3,394,7,74,0,5.0,0
GC-SUP-1002,construction,Salem,10,62.3,117,11,0,2,1.0,0
GC-SUP-1003,packaging,Erode,2,77.5,52,4,8,0,4.0,0
GC-SUP-1004,manufacturing,Chennai,4,80.6,137,8,2,0,2.8,2
GC-SUP-1005,construction,Coimbatore,1,88.8,329,5,50,1,3.4,0
GC-SUP-1006,construction,Erode,1,86.8,198,7,1,2,1.6,0
GC-SUP-1007,manufacturing,Salem,7,92.6,125,4,5,2,1.4,0
GC-SUP-1008,textiles,Erode,4,73.5,343,6,58,1,2.0,0
GC-SUP-1009,packaging,Chennai,3,96.0,189,1,8,1,4.0,0
GC-SUP-1010,agriculture,Erode,10,63.8,100,1,8,1,2.0,0
GC-SUP-1011,packaging,Tiruppur,6,97.3,342,16,36,0,4.9,1
GC-SUP-1012,packaging,Coimbatore,12,86.1,34,2,3,0,3.6,1
GC-SUP-1013,packaging,Chennai,1,61.2,298,27,39,2,1.0,0
GC-SUP-1014,electronics,Salem,12,57.6,381,20,31,0,2.4,0
GC-SUP-1015,textiles,Erode,1,74.4,456,3,38,0,3.8,1
GC-SUP-1016,construction,Salem,3,74.6,430,7,19,2,1.2,0
GC-SUP-1017,packaging,Chennai,1,55.0,351,23,15,1,1.5,0
GC-SUP-1018,textiles,Tiruppur,9,53.7,75,5,12,1,1.0,0
GC-SUP-1019,agriculture,Coimbatore,14,80.6,457,33,80,2,1.1,0
GC-SUP-1020,agriculture,Chennai,7,78.8,199,15,27,1,2.3,0
GC-SUP-1021,packaging,Salem,10,87.3,268,22,41,0,4.3,0
GC-SUP-1022,construction,Salem,14,71.8,385,5,59,2,1.0,0
GC-SUP-1023,agriculture,Tiruppur,1,95.4,72,2,0,1,3.0,0
GC-SUP-1024,manufacturing,Coimbatore,13,80.3,106,6,0,0,4.4,2
GC-SUP-1025,agriculture,Erode,9,53.7,239,17,17,0,2.4,0
GC-SUP-1026,packaging,Coimbatore,12,63.0,251,6,39,0,3.5,0
GC-SUP-1027,packaging,Tiruppur,10,89.4,308,16,47,1,3.0,0
GC-SUP-1028,packaging,Salem,2,75.2,28,0,3,0,3.7,1
GC-SUP-1029,electronics,Salem,13,60.4,178,5,26,2,1.0,0
GC-SUP-1030,manufacturing,Salem,6,50.8,225,6,5,0,2.0,0
GC-SUP-1031,manufacturing,Tiruppur,10,66.5,121,0,5,1,1.5,0
GC-SUP-1032,electronics,Coimbatore,12,91.9,171,12,14,2,1.7,0
GC-SUP-1033,manufacturing,Salem,13,84.3,148,5,0,2,1.4,0
GC-SUP-1034,manufacturing,Chennai,13,96.0,223,6,18,1,4.0,0
GC-SUP-1035,manufacturing,Tiruppur,1,52.9,39,0,3,0,2.8,0
GC-SUP-1036,packaging,Salem,0,65.2,145,11,15,0,3.7,1
GC-SUP-1037,manufacturing,Erode,11,83.5,396,14,69,1,2.5,0
GC-SUP-1038,construction,Chennai,10,68.1,439,4,16,2,1.0,0
GC-SUP-1039,textiles,Coimbatore,9,87.0,338,14,42,1,2.4,0
GC-SUP-1040,packaging,Coimbatore,13,86.6,88,6,8,1,2.4,0
GC-SUP-1041,manufacturing,Chennai,1,78.6,139,12,26,1,2.6,0
GC-SUP-1042,construction,Coimbatore,3,68.5,306,4,20,2,1.0,0
GC-SUP-1043,textiles,Coimbatore,2,98.8,131,11,3,0,5.0,2
GC-SUP-1044,construction,Coimbatore,4,70.7,343,9,46,2,1.0,0
GC-SUP-1045,electronics,Salem,5,61.7,196,18,24,2,1.0,0
GC-SUP-1046,construction,Erode,5,80.9,294,16,42,0,3.3,1
GC-SUP-1047,manufacturing,Erode,12,81.1,492,34,80,1,2.5,0
GC-SUP-1048,packaging,Chennai,6,65.2,20,0,1,0,3.6,1
GC-SUP-1049,manufacturing,Coimbatore,8,56.1,392,14,32,2,1.0,0
GC-SUP-1050,electronics,Coimbatore,1,58.4,237,17,17,1,1.0,0
GC-SUP-1051,agriculture,Tiruppur,1,93.7,70,2,3,2,1.5,0
GC-SUP-1052,textiles,Erode,10,88.3,337,24,63,1,3.0,0
GC-SUP-1053,construction,Tiruppur,0,64.0,76,6,4,1,1.3,0
GC-SUP-1054,electronics,Tiruppur,12,80.6,463,8,71,0,4.6,0
GC-SUP-1055,agriculture,Salem,8,93.0,369,34,35,2,1.8,0
GC-SUP-1056,electronics,Erode,2,68.4,37,0,7,1,2.1,0
GC-SUP-1057,manufacturing,Tiruppur,5,65.0,424,9,39,0,3.3,1
GC-SUP-1058,construction,Coimbatore,0,72.1,97,1,2,0,3.0,1
GC-SUP-1059,manufacturing,Coimbatore,6,60.3,325,31,27,1,1.3,0
GC-SUP-1060,textiles,Erode,11,85.1,488,10,55,1,3.1,0
GC-SUP-1061,packaging,Chennai,11,54.4,39,0,1,2,1.0,0
GC-SUP-1062,manufacturing,Salem,3,91.5,368,36,32,0,5.0,1
GC-SUP-1063,packaging,Erode,0,53.8,166,3,4,0,2.7,0
GC-SUP-1064,electronics,Salem,0,65.1,167,13,8,1,1.7,0
GC-SUP-1065,packaging,Chennai,12,62.4,238,3,34,2,1.0,0
GC-SUP-1066,electronics,Coimbatore,14,86.5,100,7,4,0,4.4,2
GC-SUP-1067,construction,Coimbatore,9,69.4,355,10,41,0,3.2,1
GC-SUP-1068,packaging,Erode,9,55.3,181,18,20,0,2.3,0
GC-SUP-1069,electronics,Coimbatore,10,72.3,74,2,3,1,1.4,0
GC-SUP-1070,construction,Coimbatore,13,85.9,465,11,25,0,4.3,2
GC-SUP-1071,construction,Chennai,9,77.9,197,7,5,2,1.3,0
GC-SUP-1072,electronics,Salem,9,77.7,475,41,44,1,2.7,0
GC-SUP-1073,agriculture,Tiruppur,8,70.4,370,24,47,2,1.0,0
GC-SUP-1074,agriculture,Coimbatore,8,65.5,91,7,2,1,1.6,0
GC-SUP-1075,agriculture,Erode,11,57.5,69,0,3,0,2.4,0
GC-SUP-1076,manufacturing,Chennai,10,55.0,336,10,52,0,2.8,0
GC-SUP-1077,agriculture,Erode,2,64.3,127,10,16,1,1.0,0
GC-SUP-1078,construction,Salem,11,71.0,81,7,10,2,1.0,0
GC-SUP-1079,manufacturing,Chennai,14,96.6,485,6,5,2,1.9,0
GC-SUP-1080,packaging,Erode,12,97.4,152,9,9,1,3.3,0
GC-SUP-1081,textiles,Tiruppur,8,60.0,387,11,34,0,4.0,0
GC-SUP-1082,electronics,Chennai,9,82.4,271,18,13,1,1.6,0
GC-SUP-1083,packaging,Salem,10,94.1,446,30,34,0,4.5,2
GC-SUP-1084,construction,Coimbatore,10,88.0,210,15,31,0,4.2,1
GC-SUP-1085,construction,Salem,2,73.1,233,16,29,2,1.0,0
GC-SUP-1086,packaging,Erode,1,78.3,191,17,31,1,2.4,0
GC-SUP-1087,textiles,Chennai,7,66.7,301,18,39,0,4.0,1
GC-SUP-1088,textiles,Chennai,13,69.0,430,10,11,0,3.9,1
GC-SUP-1089,electronics,Coimbatore,0,94.3,314,13,17,2,2.1,0
GC-SUP-1090,electronics,Coimbatore,14,71.7,249,21,16,1,1.8,0
GC-SUP-1091,agriculture,Erode,2,85.2,237,3,33,0,4.3,1
GC-SUP-1092,manufacturing,Tiruppur,12,72.5,18,0,3,0,3.3,0
GC-SUP-1093,packaging,Coimbatore,0,62.9,288,21,50,1,2.2,0
GC-SUP-1094,agriculture,Erode,12,89.3,432,8,64,1,3.5,0
GC-SUP-1095,construction,Tiruppur,5,78.7,320,15,46,0,4.4,1
GC-SUP-1096,packaging,Erode,12,62.6,150,2,0,0,3.5,0
GC-SUP-1097,construction,Salem,11,82.1,151,1,20,2,1.2,0
GC-SUP-1098,agriculture,Erode,1,86.5,87,1,17,1,2.3,0
GC-SUP-1099,construction,Chennai,5,85.5,328,3,2,0,5.0,2
GC-SUP-1000,electronics,Erode,6,53.5,410,33,19,0,2.7,0
GC-SUP-1001,agriculture,Salem,5,66.2,21,2,4,0,3.1,0
GC-SUP-1002,construction,Chennai,14,86.8,16,0,1,2,1.0,0
GC-SUP-1003,construction,Salem,5,67.1,239,18,24,2,1.0,0
GC-SUP-1004,manufacturing,Erode,3,73.8,163,13,31,0,3.5,0
GC-SUP-1005,construction,Coimbatore,0,95.1,50,0,8,0,4.5,0
GC-SUP-1006,construction,Coimbatore,14,77.4,273,24,35,2,1.0,0
GC-SUP-1007,construction,Chennai,3,52.9,405,24,48,2,1.0,0
GC-SUP-1008,packaging,Tiruppur,10,84.0,86,2,15,1,2.1,0
GC-SUP-1009,textiles,Coimbatore,4,85.7,104,4,5,1,1.8,0
GC-SUP-1010,electronics,Coimbatore,1,90.8,400,35,28,2,1.9,0
GC-SUP-1011,agriculture,Chennai,11,89.0,82,5,0,0,4.2,2
GC-SUP-1012,construction,Salem,0,95.8,159,15,26,0,4.3,0
GC-SUP-1013,manufacturing,Coimbatore,14,72.4,121,1,2,0,3.1,1
GC-SUP-1014,agriculture,Tiruppur,8,72.7,29,0,0,1,2.4,0
GC-SUP-1015,agriculture,Coimbatore,6,98.5,189,17,13,1,3.2,0
GC-SUP-1016,construction,Coimbatore,13,76.4,378,26,39,0,4.1,1
GC-SUP-1017,textiles,Coimbatore,3,64.2,302,15,52,0,3.6,0
GC-SUP-1018,textiles,Tiruppur,4,64.9,353,6,48,2,1.0,0
GC-SUP-1019,electronics,Erode,7,52.7,237,6,37,1,1.9,0
GC-SUP-1020,construction,Chennai,4,73.3,128,6,7,2,1.0,0
GC-SUP-1021,packaging,Chennai,2,51.6,371,1,6,2,1.0,0
GC-SUP-1022,textiles,Chennai,7,94.1,22,1,0,2,1.7,0
GC-SUP-1023,construction,Erode,2,69.5,115,0,6,1,1.3,0
GC-SUP-1024,construction,Chennai,4,96.4,207,14,20,0,4.7,1
GC-SUP-1025,construction,Coimbatore,1,69.8,469,44,38,1,2.7,0
GC-SUP-1026,manufacturing,Chennai,5,96.8,143,13,19,0,5.0,1
GC-SUP-1027,construction,Erode,2,53.4,224,4,33,0,3.4,0
GC-SUP-1028,construction,Salem,6,82.7,385,38,2,0,3.7,2
GC-SUP-1029,packaging,Tiruppur,1,77.0,481,28,3,2,1.0,0
GC-SUP-1030,manufacturing,Chennai,7,50.4,378,27,75,0,2.3,0
GC-SUP-1031,construction,Erode,5,63.9,486,11,63,2,1.0,0
GC-SUP-1032,manufacturing,Tiruppur,1,73.5,134,7,15,2,1.3,0
GC-SUP-1033,textiles,Coimbatore,2,61.7,127,7,20,1,1.0,0
GC-SUP-1034,textiles,Erode,14,78.4,164,5,30,0,4.2,0
GC-SUP-1035,construction,Coimbatore,5,97.9,426,37,48,2,1.5,0
GC-SUP-1036,manufacturing,Coimbatore,12,53.4,280,5,24,0,2.8,0
GC-SUP-1037,agriculture,Erode,1,91.8,307,9,6,1,3.3,0
GC-SUP-1038,textiles,Coimbatore,8,84.9,258,20,39,0,3.7,0
GC-SUP-1039,agriculture,Chennai,14,97.2,95,3,10,1,3.3,0
GC-SUP-1040,packaging,Erode,11,98.9,431,22,76,2,1.8,0
GC-SUP-1041,agriculture,Erode,7,53.5,267,5,33,1,1.0,0
GC-SUP-1042,agriculture,Erode,0,96.5,86,6,2,1,3.4,0
GC-SUP-1043,textiles,Erode,5,90.4,178,6,35,0,4.7,0
GC-SUP-1044,agriculture,Chennai,0,52.3,202,4,8,1,1.4,0
GC-SUP-1045,electronics,Tiruppur,3,58.3,356,14,6,0,2.6,0
GC-SUP-1046,construction,Salem,3,89.7,62,6,2,1,2.9,0
GC-SUP-1047,packaging,Erode,11,88.9,338,15,29,1,3.4,0
GC-SUP-1048,manufacturing,Salem,3,90.3,30,3,2,2,1.9,0
GC-SUP-1049,construction,Coimbatore,12,75.8,310,30,14,1,1.7,0
GC-SUP-1050,construction,Erode,2,93.7,179,0,23,1,3.2,0
GC-SUP-1051,textiles,Tiruppur,6,88.5,158,10,19,0,4.4,1
GC-SUP-1052,packaging,Tiruppur,2,86.9,489,16,47,0,4.0,1
GC-SUP-1053,agriculture,Erode,11,73.1,146,9,21,0,3.4,1
GC-SUP-1054,construction,Erode,0,88.3,487,14,46,0,4.0,1
GC-SUP-1055,manufacturing,Tiruppur,11,91.2,455,42,62,2,1.8,0
GC-SUP-1056,manufacturing,Coimbatore,5,75.1,184,9,27,0,3.9,1
GC-SUP-1057,electronics,Salem,3,73.6,417,27,44,0,3.7,1
GC-SUP-1058,textiles,Tiruppur,4,90.3,201,7,9,2,1.8,0
GC-SUP-1059,textiles,Tiruppur,13,97.6,415,35,44,2,1.5,0
GC-SUP-1060,electronics,Chennai,1,53.4,355,2,30,0,2.3,0
GC-SUP-1061,agriculture,Coimbatore,3,59.0,63,4,6,0,2.3,0
GC-SUP-1062,construction,Tiruppur,12,73.7,299,24,7,1,1.9,0
GC-SUP-1063,agriculture,Coimbatore,5,59.9,127,8,1,2,1.0,0
GC-SUP-1064,packaging,Tiruppur,10,95.4,231,17,45,0,4.3,0
GC-SUP-1065,textiles,Erode,14,66.1,447,39,5,0,3.4,1
GC-SUP-1066,manufacturing,Tiruppur,11,77.1,92,2,14,2,1.4,0
GC-SUP-1067,packaging,Erode,9,91.8,50,0,5,0,4.8,1
GC-SUP-1068,textiles,Erode,3,75.7,361,33,66,0,3.6,0
GC-SUP-1069,textiles,Chennai,6,59.3,377,27,21,2,1.0,0
GC-SUP-1070,packaging,Salem,10,77.9,479,27,13,2,1.0,0
GC-SUP-1071,textiles,Chennai,12,67.6,288,19,44,2,1.0,0
GC-SUP-1072,electronics,Tiruppur,6,81.0,91,8,17,2,1.0,0
GC-SUP-1073,packaging,Erode,1,77.1,373,36,45,1,1.5,0
GC-SUP-1074,construction,Chennai,13,63.3,28,1,0,2,1.0,0
GC-SUP-1075,textiles,Salem,11,56.2,283,11,55,1,1.6,0
