CO2,NOx,SOx,PM2.5,timestamp,facility,sensor
403.77,39.56,19.38,23.34,2026-07-30T00:50:00,Tiruppur Textiles,SEN-101
275.83,25.17,23.89,33.11,2026-07-30T01:00:00,EcoFibre Ltd,SEN-102
427.99,22.16,23.59,64.53,2026-07-30T01:10:00,Salem Scrap Yard,SEN-103
317.2,29.07,24.27,57.01,2026-07-30T01:20:00,Tiruppur Textiles,SEN-104
210.46,31.05,18.85,16.88,2026-07-30T01:30:00,Tiruppur Textiles,SEN-100
259.58,14.71,9.76,61.83,2026-07-30T01:40:00,Coimbatore E-Hub,SEN-101
192.64,13.93,8.25,18.05,2026-07-30T01:50:00,Tiruppur Textiles,SEN-102
243.09,18.74,10.49,28.94,2026-07-30T02:00:00,Tiruppur Textiles,SEN-103
439.69,13.09,18.21,56.31,2026-07-30T02:10:00,Salem Scrap Yard,SEN-104
398.52,23.11,21.68,55.3,2026-07-30T02:20:00,EcoFibre Ltd,SEN-100
222.39,28.42,17.84,17.71,2026-07-30T02:30:00,EcoFibre Ltd,SEN-101
435.35,40.58,12.52,45.01,2026-07-30T02:40:00,Salem Scrap Yard,SEN-102
250.32,30.22,3.58,17.98,2026-07-30T02:50:00,Tiruppur Textiles,SEN-103
444.76,5.5,22.38,29.45,2026-07-30T03:00:00,Salem Scrap Yard,SEN-104
379.47,24.98,18.69,37.79,2026-07-30T03:10:00,Salem Scrap Yard,SEN-100
152.71,31.78,9.01,35.0,2026-07-30T03:20:00,Salem Scrap Yard,SEN-101
323.14,8.45,10.25,32.66,2026-07-30T03:30:00,Coimbatore E-Hub,SEN-102
385.73,30.65,3.07,53.46,2026-07-30T03:40:00,Salem Scrap Yard,SEN-103
159.46,22.34,18.2,35.0,2026-07-30T03:50:00,Salem Scrap Yard,SEN-104
401.39,40.06,14.43,23.43,2026-07-30T04:00:00,Coimbatore E-Hub,SEN-100
398.51,36.66,18.6,29.75,2026-07-30T04:10:00,Salem Scrap Yard,SEN-101
165.42,32.6,16.77,47.48,2026-07-30T04:20:00,Tiruppur Textiles,SEN-102
344.6,33.43,16.81,52.35,2026-07-30T04:30:00,Tiruppur Textiles,SEN-103
151.43,20.86,13.16,50.85,2026-07-30T04:40:00,Tiruppur Textiles,SEN-104
338.46,40.78,21.31,23.9,2026-07-30T04:50:00,Salem Scrap Yard,SEN-100
428.64,18.47,7.92,49.93,2026-07-30T05:00:00,Tiruppur Textiles,SEN-101
419.77,15.43,11.04,37.77,2026-07-30T05:10:00,Tiruppur Textiles,SEN-102
345.94,29.06,3.12,27.58,2026-07-30T05:20:00,Coimbatore E-Hub,SEN-103
384.33,22.99,14.24,33.59,2026-07-30T05:30:00,EcoFibre Ltd,SEN-104
432.53,6.67,19.65,36.57,2026-07-30T05:40:00,Tiruppur Textiles,SEN-100
244.82,37.03,18.45,53.5,2026-07-30T05:50:00,Tiruppur Textiles,SEN-101
191.54,42.82,17.48,12.97,2026-07-30T06:00:00,Coimbatore E-Hub,SEN-102
372.23,36.14,21.12,27.21,2026-07-30T06:10:00,Salem Scrap Yard,SEN-103
280.74,33.41,12.57,28.05,2026-07-30T06:20:00,Coimbatore E-Hub,SEN-104
447.5,20.26,48.65,136.02,2026-07-30T06:30:00,Tiruppur Textiles,SEN-100
292.25,18.68,4.46,51.88,2026-07-30T06:40:00,Tiruppur Textiles,SEN-101
269.72,14.0,10.11,50.07,2026-07-30T06:50:00,Tiruppur Textiles,SEN-102
165.85,19.61,3.09,15.73,2026-07-30T07:00:00,EcoFibre Ltd,SEN-103
369.26,13.86,22.77,37.02,2026-07-30T07:10:00,Coimbatore E-Hub,SEN-104
368.85,5.33,18.89,17.21,2026-07-30T07:20:00,EcoFibre Ltd,SEN-100
342.17,24.49,2.11,45.73,2026-07-30T07:30:00,Coimbatore E-Hub,SEN-101
426.59,12.6,6.32,41.09,2026-07-30T07:40:00,Salem Scrap Yard,SEN-102
162.62,10.55,3.82,42.39,2026-07-30T07:50:00,Coimbatore E-Hub,SEN-103
376.7,16.9,23.46,62.87,2026-07-30T08:00:00,Tiruppur Textiles,SEN-104
280.01,36.73,17.22,32.58,2026-07-30T08:10:00,Coimbatore E-Hub,SEN-100
257.07,40.2,3.86,20.81,2026-07-30T08:20:00,Salem Scrap Yard,SEN-101
246.78,43.71,4.23,59.65,2026-07-30T08:30:00,Coimbatore E-Hub,SEN-102
239.55,40.35,22.73,26.04,2026-07-30T08:40:00,Tiruppur Textiles,SEN-103
443.34,9.46,12.62,19.94,2026-07-30T08:50:00,EcoFibre Ltd,SEN-104
238.86,27.43,19.1,42.78,2026-07-30T09:00:00,Coimbatore E-Hub,SEN-100
167.47,27.54,20.34,17.27,2026-07-30T09:10:00,Tiruppur Textiles,SEN-101
211.35,10.64,16.07,22.3,2026-07-30T09:20:00,Coimbatore E-Hub,SEN-102
439.77,14.63,22.74,41.93,2026-07-30T09:30:00,Coimbatore E-Hub,SEN-103
348.68,34.66,15.82,16.15,2026-07-30T09:40:00,EcoFibre Ltd,SEN-104
886.94,104.57,39.52,108.44,2026-07-30T09:50:00,Tiruppur Textiles,SEN-100
153.33,18.24,15.99,22.41,2026-07-30T10:00:00,Salem Scrap Yard,SEN-101
350.58,22.04,24.73,18.43,2026-07-30T10:10:00,Salem Scrap Yard,SEN-102
241.44,24.25,18.34,21.58,2026-07-30T10:20:00,Tiruppur Textiles,SEN-103
428.67,32.33,17.07,40.55,2026-07-30T10:30:00,Tiruppur Textiles,SEN-104
296.97,26.73,8.44,39.85,2026-07-30T10:40:00,Salem Scrap Yard,SEN-100
395.31,31.4,16.51,33.0,2026-07-30T10:50:00,Tiruppur Textiles,SEN-101
188.46,8.98,20.79,53.82,2026-07-30T11:00:00,EcoFibre Ltd,SEN-102
396.19,26.73,13.77,13.02,2026-07-30T11:10:00,Salem Scrap Yard,SEN-103
368.14,35.99,16.93,20.94,2026-07-30T11:20:00,Coimbatore E-Hub,SEN-104
244.77,28.18,10.39,40.84,2026-07-30T11:30:00,Tiruppur Textiles,SEN-100
169.37,12.3,13.22,28.97,2026-07-30T11:40:00,Tiruppur Textiles,SEN-101
449.04,34.08,2.35,22.47,2026-07-30T11:50:00,Tiruppur Textiles,SEN-102
323.37,15.65,8.29,31.47,2026-07-30T12:00:00,Salem Scrap Yard,SEN-103
156.55,44.75,6.22,49.09,2026-07-30T12:10:00,EcoFibre Ltd,SEN-104
416.24,44.56,2.47,31.63,2026-07-30T12:20:00,Tiruppur Textiles,SEN-100
314.11,41.86,23.08,60.63,2026-07-30T12:30:00,Salem Scrap Yard,SEN-101
440.0,33.5,11.64,62.16,2026-07-30T12:40:00,Tiruppur Textiles,SEN-102
368.16,38.49,20.04,25.07,2026-07-30T12:50:00,Coimbatore E-Hub,SEN-103
374.31,40.84,21.84,18.51,2026-07-30T13:00:00,Coimbatore E-Hub,SEN-104
395.97,25.69,7.31,46.47,2026-07-30T13:10:00,Tiruppur Textiles,SEN-100
287.08,31.31,24.37,50.91,2026-07-30T13:20:00,Coimbatore E-Hub,SEN-101
322.6,33.09,21.64,62.72,2026-07-30T13:30:00,Salem Scrap Yard,SEN-102
290.96,34.51,3.12,35.44,2026-07-30T13:40:00,Coimbatore E-Hub,SEN-103
417.71,7.06,14.12,15.91,2026-07-30T13:50:00,Coimbatore E-Hub,SEN-104
347.29,44.87,21.98,32.94,2026-07-30T14:00:00,Salem Scrap Yard,SEN-100
190.02,18.03,3.48,45.82,2026-07-30T14:10:00,EcoFibre Ltd,SEN-101
382.15,20.77,10.83,15.66,2026-07-30T14:20:00,EcoFibre Ltd,SEN-102
271.88,37.72,6.19,13.09,2026-07-30T14:30:00,Coimbatore E-Hub,SEN-103
280.19,14.04,10.04,45.88,2026-07-30T14:40:00,Coimbatore E-Hub,SEN-104
223.61,35.84,20.5,23.71,2026-07-30T14:50:00,EcoFibre Ltd,SEN-100
230.27,10.3,14.26,47.38,2026-07-30T15:00:00,Tiruppur Textiles,SEN-101
225.65,23.13,16.7,58.26,2026-07-30T15:10:00,Coimbatore E-Hub,SEN-102
419.11,43.97,7.56,38.27,2026-07-30T15:20:00,Tiruppur Textiles,SEN-103
159.23,28.44,15.67,61.07,2026-07-30T15:30:00,EcoFibre Ltd,SEN-104
362.51,41.16,5.79,49.18,2026-07-30T15:40:00,Salem Scrap Yard,SEN-100
396.01,41.92,11.91,64.16,2026-07-30T15:50:00,Tiruppur Textiles,SEN-101
449.68,16.99,20.87,12.92,2026-07-30T16:00:00,EcoFibre Ltd,SEN-102
369.69,36.04,3.55,21.27,2026-07-30T16:10:00,Salem Scrap Yard,SEN-103
368.24,24.65,3.54,58.96,2026-07-30T16:20:00,Tiruppur Textiles,SEN-104
213.44,11.93,13.69,42.22,2026-07-30T16:30:00,Coimbatore E-Hub,SEN-100
363.79,20.15,16.77,41.43,2026-07-30T16:40:00,EcoFibre Ltd,SEN-101
178.74,24.04,15.53,33.42,2026-07-30T16:50:00,Coimbatore E-Hub,SEN-102
428.35,39.34,8.79,61.31,2026-07-30T17:00:00,Tiruppur Textiles,SEN-103
221.43,14.39,24.91,10.25,2026-07-30T17:10:00,Salem Scrap Yard,SEN-104
444.62,22.5,23.85,31.07,2026-07-30T17:20:00,EcoFibre Ltd,SEN-100
322.0,43.7,24.6,34.74,2026-07-30T17:30:00,Coimbatore E-Hub,SEN-101
438.8,6.84,17.17,52.63,2026-07-30T17:40:00,Salem Scrap Yard,SEN-102
219.34,21.12,10.58,64.3,2026-07-30T17:50:00,Tiruppur Textiles,SEN-103
392.18,37.04,20.32,41.19,2026-07-30T18:00:00,Coimbatore E-Hub,SEN-104
353.97,16.84,8.13,41.58,2026-07-30T18:10:00,EcoFibre Ltd,SEN-100
346.54,38.79,7.83,25.42,2026-07-30T18:20:00,EcoFibre Ltd,SEN-101
305.41,8.84,24.86,51.4,2026-07-30T18:30:00,Tiruppur Textiles,SEN-102
227.18,27.72,16.56,64.99,2026-07-30T18:40:00,Salem Scrap Yard,SEN-103
309.41,32.9,9.82,13.57,2026-07-30T18:50:00,EcoFibre Ltd,SEN-104
313.74,16.85,13.25,22.04,2026-07-30T19:00:00,EcoFibre Ltd,SEN-100
238.15,16.05,22.0,17.98,2026-07-30T19:10:00,Tiruppur Textiles,SEN-101
356.82,15.65,2.47,21.77,2026-07-30T19:20:00,EcoFibre Ltd,SEN-102
339.58,9.42,12.63,60.34,2026-07-30T19:30:00,Coimbatore E-Hub,SEN-103
219.19,40.65,6.71,58.36,2026-07-30T19:40:00,Tiruppur Textiles,SEN-104
171.61,18.98,17.64,48.65,2026-07-30T19:50:00,EcoFibre Ltd,SEN-100
273.45,6.94,16.41,61.32,2026-07-30T20:00:00,Tiruppur Textiles,SEN-101
435.22,19.66,24.54,39.83,2026-07-30T20:10:00,Tiruppur Textiles,SEN-102
319.13,39.55,20.97,42.42,2026-07-30T20:20:00,Tiruppur Textiles,SEN-103
351.03,35.39,4.74,36.02,2026-07-30T20:30:00,Tiruppur Textiles,SEN-104
395.13,32.89,23.3,49.16,2026-07-30T20:40:00,Tiruppur Textiles,SEN-100
219.44,20.1,20.22,39.04,2026-07-30T20:50:00,Tiruppur Textiles,SEN-101
280.7,41.79,18.26,16.68,2026-07-30T21:00:00,Coimbatore E-Hub,SEN-102
219.5,5.58,17.03,37.12,2026-07-30T21:10:00,Tiruppur Textiles,SEN-103
374.91,14.32,13.85,50.08,2026-07-30T21:20:00,Tiruppur Textiles,SEN-104
411.86,6.7,24.49,64.63,2026-07-30T21:30:00,Salem Scrap Yard,SEN-100
375.47,35.44,18.62,37.83,2026-07-30T21:40:00,Salem Scrap Yard,SEN-101
365.54,19.88,6.59,39.97,2026-07-30T21:50:00,EcoFibre Ltd,SEN-102
168.45,43.89,4.22,38.15,2026-07-30T22:00:00,EcoFibre Ltd,SEN-103
407.66,17.04,23.64,25.46,2026-07-30T22:10:00,Tiruppur Textiles,SEN-104
438.86,22.66,8.16,13.3,2026-07-30T22:20:00,Tiruppur Textiles,SEN-100
448.08,24.54,14.66,48.19,2026-07-30T22:30:00,Tiruppur Textiles,SEN-101
195.09,12.83,9.32,37.99,2026-07-30T22:40:00,Coimbatore E-Hub,SEN-102
227.22,40.52,9.52,41.17,2026-07-30T22:50:00,Coimbatore E-Hub,SEN-103
208.96,37.88,3.85,57.61,2026-07-30T23:00:00,Tiruppur Textiles,SEN-104
384.87,35.36,20.36,62.46,2026-07-30T23:10:00,EcoFibre Ltd,SEN-100
435.02,31.83,11.44,36.31,2026-07-30T23:20:00,Salem Scrap Yard,SEN-101
193.5,12.38,3.45,58.86,2026-07-30T23:30:00,EcoFibre Ltd,SEN-102
431.46,32.83,9.46,22.05,2026-07-30T23:40:00,EcoFibre Ltd,SEN-103
192.39,17.36,3.0,27.01,2026-07-30T23:50:00,Salem Scrap Yard,SEN-104
424.28,6.17,20.44,31.48,2026-07-31T00:00:00,Salem Scrap Yard,SEN-100
407.81,20.48,22.14,28.71,2026-07-31T00:10:00,EcoFibre Ltd,SEN-101
168.56,7.04,17.95,40.62,2026-07-31T00:20:00,EcoFibre Ltd,SEN-102
254.23,23.23,14.83,47.74,2026-07-31T00:30:00,Salem Scrap Yard,SEN-103
378.91,38.82,20.88,45.77,2026-07-31T00:40:00,EcoFibre Ltd,SEN-104
197.26,26.33,5.79,33.62,2026-07-31T00:50:00,Coimbatore E-Hub,SEN-100
258.43,24.57,24.06,62.77,2026-07-31T01:00:00,Salem Scrap Yard,SEN-101
337.62,17.32,10.88,26.82,2026-07-31T01:10:00,Coimbatore E-Hub,SEN-102
187.22,37.35,5.42,31.08,2026-07-31T01:20:00,EcoFibre Ltd,SEN-103
267.09,25.64,13.66,51.5,2026-07-31T01:30:00,EcoFibre Ltd,SEN-104
378.61,17.07,3.56,12.07,2026-07-31T01:40:00,Coimbatore E-Hub,SEN-100
374.05,40.35,19.64,11.88,2026-07-31T01:50:00,Coimbatore E-Hub,SEN-101
336.9,10.5,9.34,30.57,2026-07-31T02:00:00,EcoFibre Ltd,SEN-102
288.27,6.86,8.77,42.28,2026-07-31T02:10:00,Coimbatore E-Hub,SEN-103
356.39,18.96,11.32,49.0,2026-07-31T02:20:00,Coimbatore E-Hub,SEN-104
398.57,17.88,8.87,26.78,2026-07-31T02:30:00,Coimbatore E-Hub,SEN-100
327.09,16.78,3.58,31.96,2026-07-31T02:40:00,Tiruppur Textiles,SEN-101
197.65,42.9,20.96,63.47,2026-07-31T02:50:00,Tiruppur Textiles,SEN-102
351.99,37.41,20.56,30.34,2026-07-31T03:00:00,Coimbatore E-Hub,SEN-103
239.76,10.4,11.72,15.0,2026-07-31T03:10:00,Coimbatore E-Hub,SEN-104
791.16,19.29,32.61,63.03,2026-07-31T03:20:00,Tiruppur Textiles,SEN-100
252.25,34.03,17.72,44.05,2026-07-31T03:30:00,Coimbatore E-Hub,SEN-101
232.51,5.78,10.24,24.25,2026-07-31T03:40:00,Coimbatore E-Hub,SEN-102
187.51,29.0,10.65,54.85,2026-07-31T03:50:00,Salem Scrap Yard,SEN-103
212.07,44.57,22.7,25.76,2026-07-31T04:00:00,Coimbatore E-Hub,SEN-104
323.46,44.52,17.9,61.23,2026-07-31T04:10:00,Salem Scrap Yard,SEN-100
210.08,17.96,24.51,14.7,2026-07-31T04:20:00,Tiruppur Textiles,SEN-101
373.57,43.85,22.2,16.51,2026-07-31T04:30:00,Tiruppur Textiles,SEN-102
207.61,6.29,9.59,11.33,2026-07-31T04:40:00,EcoFibre Ltd,SEN-103
369.87,5.84,11.1,58.96,2026-07-31T04:50:00,EcoFibre Ltd,SEN-104
359.63,33.6,19.53,55.68,2026-07-31T05:00:00,Tiruppur Textiles,SEN-100
237.69,6.83,19.97,12.16,2026-07-31T05:10:00,EcoFibre Ltd,SEN-101
294.42,15.21,9.51,13.94,2026-07-31T05:20:00,Salem Scrap Yard,SEN-102
254.41,6.57,2.84,51.76,2026-07-31T05:30:00,Coimbatore E-Hub,SEN-103
196.81,5.31,9.91,51.33,2026-07-31T05:40:00,Coimbatore E-Hub,SEN-104
242.44,25.28,13.55,43.57,2026-07-31T05:50:00,Salem Scrap Yard,SEN-100
385.49,30.98,12.07,62.26,2026-07-31T06:00:00,EcoFibre Ltd,SEN-101
412.59,24.52,7.17,12.27,2026-07-31T06:10:00,EcoFibre Ltd,SEN-102
401.67,25.89,14.71,58.44,2026-07-31T06:20:00,Salem Scrap Yard,SEN-103
396.08,17.33,24.73,43.28,2026-07-31T06:30:00,Tiruppur Textiles,SEN-104
417.02,23.61,5.09,10.74,2026-07-31T06:40:00,Tiruppur Textiles,SEN-100
229.03,29.53,9.93,27.0,2026-07-31T06:50:00,Salem Scrap Yard,SEN-101
407.86,23.97,3.37,16.09,2026-07-31T07:00:00,Tiruppur Textiles,SEN-102
263.36,14.25,16.62,47.7,2026-07-31T07:10:00,EcoFibre Ltd,SEN-103
442.17,27.81,22.86,57.25,2026-07-31T07:20:00,EcoFibre Ltd,SEN-104
542.44,20.23,37.47,132.03,2026-07-31T07:30:00,Tiruppur Textiles,SEN-100
356.34,17.76,7.16,54.07,2026-07-31T07:40:00,Coimbatore E-Hub,SEN-101
207.6,20.12,11.03,58.08,2026-07-31T07:50:00,Coimbatore E-Hub,SEN-102
247.64,22.48,6.78,46.9,2026-07-31T08:00:00,Salem Scrap Yard,SEN-103
437.2,12.09,5.34,33.16,2026-07-31T08:10:00,Salem Scrap Yard,SEN-104
198.75,43.26,18.22,22.83,2026-07-31T08:20:00,Coimbatore E-Hub,SEN-100
256.94,44.92,14.24,30.64,2026-07-31T08:30:00,EcoFibre Ltd,SEN-101
332.89,44.99,20.45,33.59,2026-07-31T08:40:00,Coimbatore E-Hub,SEN-102
302.6,7.33,5.54,62.12,2026-07-31T08:50:00,Coimbatore E-Hub,SEN-103
264.13,16.47,20.54,11.76,2026-07-31T09:00:00,Tiruppur Textiles,SEN-104
369.66,8.52,18.72,17.52,2026-07-31T09:10:00,Tiruppur Textiles,SEN-100
152.29,8.13,18.59,32.0,2026-07-31T09:20:00,Tiruppur Textiles,SEN-101
339.06,8.15,6.03,24.24,2026-07-31T09:30:00,Tiruppur Textiles,SEN-102
169.75,30.8,24.63,58.33,2026-07-31T09:40:00,EcoFibre Ltd,SEN-103
183.1,9.07,19.28,27.17,2026-07-31T09:50:00,Tiruppur Textiles,SEN-104
417.31,36.11,17.02,17.09,2026-07-31T10:00:00,Coimbatore E-Hub,SEN-100
304.73,42.13,8.07,23.22,2026-07-31T10:10:00,Salem Scrap Yard,SEN-101
253.71,19.86,17.77,27.62,2026-07-31T10:20:00,Salem Scrap Yard,SEN-102
315.65,5.07,16.64,51.19,2026-07-31T10:30:00,Coimbatore E-Hub,SEN-103
329.22,15.54,7.93,29.28,2026-07-31T10:40:00,EcoFibre Ltd,SEN-104
434.94,29.35,8.98,45.12,2026-07-31T10:50:00,Tiruppur Textiles,SEN-100
301.12,15.89,3.66,36.56,2026-07-31T11:00:00,Salem Scrap Yard,SEN-101
446.78,18.99,24.21,15.29,2026-07-31T11:10:00,Tiruppur Textiles,SEN-102
187.77,6.92,24.23,50.16,2026-07-31T11:20:00,Salem Scrap Yard,SEN-103
328.08,41.49,12.4,22.39,2026-07-31T11:30:00,EcoFibre Ltd,SEN-104
448.81,22.11,22.44,28.04,2026-07-31T11:40:00,Coimbatore E-Hub,SEN-100
222.86,11.65,15.63,51.87,2026-07-31T11:50:00,Salem Scrap Yard,SEN-101
297.91,37.04,10.14,41.06,2026-07-31T12:00:00,Coimbatore E-Hub,SEN-102
383.65,5.8,14.5,14.78,2026-07-31T12:10:00,Tiruppur Textiles,SEN-103
383.03,12.57,18.69,34.27,2026-07-31T12:20:00,Tiruppur Textiles,SEN-104
290.61,30.42,23.46,42.77,2026-07-31T12:30:00,Tiruppur Textiles,SEN-100
287.72,43.58,21.11,19.17,2026-07-31T12:40:00,EcoFibre Ltd,SEN-101
263.34,44.76,3.12,48.32,2026-07-31T12:50:00,Salem Scrap Yard,SEN-102
407.76,9.75,8.51,50.35,2026-07-31T13:00:00,Salem Scrap Yard,SEN-103
279.69,31.62,14.22,13.01,2026-07-31T13:10:00,Tiruppur Textiles,SEN-104
403.35,30.81,21.99,61.31,2026-07-31T13:20:00,Coimbatore E-Hub,SEN-100
182.02,27.42,3.69,39.97,2026-07-31T13:30:00,Salem Scrap Yard,SEN-101
155.81,19.24,4.3,26.51,2026-07-31T13:40:00,Tiruppur Textiles,SEN-102
200.69,39.31,23.41,52.62,2026-07-31T13:50:00,EcoFibre Ltd,SEN-103
241.78,17.6,22.01,40.76,2026-07-31T14:00:00,Coimbatore E-Hub,SEN-104
236.08,6.1,6.6,31.99,2026-07-31T14:10:00,EcoFibre Ltd,SEN-100
395.0,34.35,6.45,25.22,2026-07-31T14:20:00,Salem Scrap Yard,SEN-101
343.69,23.22,12.77,32.59,2026-07-31T14:30:00,Coimbatore E-Hub,SEN-102
273.17,16.43,9.75,29.18,2026-07-31T14:40:00,Salem Scrap Yard,SEN-103
323.43,43.47,10.86,59.57,2026-07-31T14:50:00,Coimbatore E-Hub,SEN-104
301.3,31.77,22.66,45.88,2026-07-31T15:00:00,Coimbatore E-Hub,SEN-100
249.02,22.19,16.03,59.99,2026-07-31T15:10:00,Coimbatore E-Hub,SEN-101
387.5,26.7,11.27,56.81,2026-07-31T15:20:00,EcoFibre Ltd,SEN-102
294.1,10.93,11.96,51.25,2026-07-31T15:30:00,Salem Scrap Yard,SEN-103
295.95,38.39,14.4,10.25,2026-07-31T15:40:00,Tiruppur Textiles,SEN-104
168.65,21.09,11.52,28.36,2026-07-31T15:50:00,Salem Scrap Yard,SEN-100
240.14,21.39,14.97,30.54,2026-07-31T16:00:00,Salem Scrap Yard,SEN-101
241.52,34.1,14.68,36.25,2026-07-31T16:10:00,EcoFibre Ltd,SEN-102
250.1,8.79,14.87,16.2,2026-07-31T16:20:00,Tiruppur Textiles,SEN-103
214.39,8.77,14.24,51.08,2026-07-31T16:30:00,EcoFibre Ltd,SEN-104
260.07,29.34,22.01,54.89,2026-07-31T16:40:00,Salem Scrap Yard,SEN-100
343.86,9.64,4.13,46.3,2026-07-31T16:50:00,EcoFibre Ltd,SEN-101
321.05,28.8,4.33,10.12,2026-07-31T17:00:00,EcoFibre Ltd,SEN-102
167.97,31.82,7.54,27.34,2026-07-31T17:10:00,EcoFibre Ltd,SEN-103
359.97,16.05,23.6,11.98,2026-07-31T17:20:00,EcoFibre Ltd,SEN-104
339.98,30.46,20.21,25.79,2026-07-31T17:30:00,Salem Scrap Yard,SEN-100
416.78,8.83,20.35,51.09,2026-07-31T17:40:00,EcoFibre Ltd,SEN-101
322.96,11.91,3.52,53.95,2026-07-31T17:50:00,EcoFibre Ltd,SEN-102
216.1,26.65,21.98,52.55,2026-07-31T18:00:00,Salem Scrap Yard,SEN-103
403.34,34.17,21.13,21.63,2026-07-31T18:10:00,Tiruppur Textiles,SEN-104
326.91,18.88,6.51,48.19,2026-07-31T18:20:00,Coimbatore E-Hub,SEN-100
263.98,6.79,18.42,61.13,2026-07-31T18:30:00,EcoFibre Ltd,SEN-101
367.11,41.83,9.49,15.78,2026-07-31T18:40:00,Salem Scrap Yard,SEN-102
289.91,26.23,19.34,52.87,2026-07-31T18:50:00,Coimbatore E-Hub,SEN-103
194.28,18.64,2.47,49.7,2026-07-31T19:00:00,EcoFibre Ltd,SEN-104
181.13,15.86,2.13,17.56,2026-07-31T19:10:00,EcoFibre Ltd,SEN-100
424.76,42.55,4.46,17.61,2026-07-31T19:20:00,Coimbatore E-Hub,SEN-101
390.91,42.82,24.94,63.69,2026-07-31T19:30:00,Salem Scrap Yard,SEN-102
444.27,31.05,18.47,20.74,2026-07-31T19:40:00,Tiruppur Textiles,SEN-103
232.76,25.32,14.97,61.87,2026-07-31T19:50:00,Salem Scrap Yard,SEN-104
246.34,44.77,10.01,51.84,2026-07-31T20:00:00,Salem Scrap Yard,SEN-100
206.85,39.65,18.68,21.73,2026-07-31T20:10:00,Tiruppur Textiles,SEN-101
422.94,22.92,21.29,63.87,2026-07-31T20:20:00,Salem Scrap Yard,SEN-102
327.03,6.88,11.25,24.17,2026-07-31T20:30:00,Coimbatore E-Hub,SEN-103
421.06,41.44,4.12,30.05,2026-07-31T20:40:00,Salem Scrap Yard,SEN-104
180.09,16.92,20.35,30.05,2026-07-31T20:50:00,EcoFibre Ltd,SEN-100
370.55,27.05,22.99,42.29,2026-07-31T21:00:00,Coimbatore E-Hub,SEN-101
352.17,33.5,16.46,28.81,2026-07-31T21:10:00,Coimbatore E-Hub,SEN-102
358.48,37.38,18.15,21.57,2026-07-31T21:20:00,Tiruppur Textiles,SEN-103
261.21,40.03,21.39,19.63,2026-07-31T21:30:00,EcoFibre Ltd,SEN-104
162.01,5.69,16.88,39.73,2026-07-31T21:40:00,EcoFibre Ltd,SEN-100
219.26,15.28,10.32,57.27,2026-07-31T21:50:00,EcoFibre Ltd,SEN-101
354.16,25.08,15.4,56.3,2026-07-31T22:00:00,Tiruppur Textiles,SEN-102
160.24,10.9,6.31,52.22,2026-07-31T22:10:00,EcoFibre Ltd,SEN-103
256.0,7.85,17.92,28.66,2026-07-31T22:20:00,Coimbatore E-Hub,SEN-104
409.32,43.26,4.89,15.31,2026-07-31T22:30:00,Coimbatore E-Hub,SEN-100
393.96,29.17,24.21,63.87,2026-07-31T22:40:00,Salem Scrap Yard,SEN-101
296.44,13.65,13.13,62.61,2026-07-31T22:50:00,Salem Scrap Yard,SEN-102
338.95,5.98,16.46,62.34,2026-07-31T23:00:00,Salem Scrap Yard,SEN-103
354.96,13.45,2.91,18.1,2026-07-31T23:10:00,EcoFibre Ltd,SEN-104
407.75,20.3,18.34,47.09,2026-07-31T23:20:00,Coimbatore E-Hub,SEN-100
280.88,30.23,5.94,52.05,2026-07-31T23:30:00,Salem Scrap Yard,SEN-101
337.09,34.08,20.21,34.26,2026-07-31T23:40:00,Tiruppur Textiles,SEN-102
349.6,42.37,2.47,10.61,2026-07-31T23:50:00,Coimbatore E-Hub,SEN-103
380.52,22.45,6.07,51.74,2026-08-01T00:00:00,Salem Scrap Yard,SEN-104
400.21,24.19,15.49,58.06,2026-08-01T00:10:00,Salem Scrap Yard,SEN-100
416.84,35.07,2.11,32.43,2026-08-01T00:20:00,EcoFibre Ltd,SEN-101
216.97,7.66,8.23,31.88,2026-08-01T00:30:00,EcoFibre Ltd,SEN-102
342.59,36.78,15.97,20.44,2026-08-01T00:40:00,EcoFibre Ltd,SEN-103
301.21,7.39,11.03,59.32,2026-08-01T00:50:00,Tiruppur Textiles,SEN-104
318.09,44.7,19.39,11.97,2026-08-01T01:00:00,Coimbatore E-Hub,SEN-100
335.19,41.0,20.16,20.66,2026-08-01T01:10:00,Coimbatore E-Hub,SEN-101
310.81,9.72,16.99,13.61,2026-08-01T01:20:00,Coimbatore E-Hub,SEN-102
305.38,40.16,22.58,34.94,2026-08-01T01:30:00,Tiruppur Textiles,SEN-103
184.53,22.25,6.88,26.14,2026-08-01T01:40:00,EcoFibre Ltd,SEN-104
338.17,30.59,15.46,19.78,2026-08-01T01:50:00,Salem Scrap Yard,SEN-100
422.78,15.19,16.18,37.68,2026-08-01T02:00:00,Coimbatore E-Hub,SEN-101
196.32,7.28,13.09,20.4,2026-08-01T02:10:00,Tiruppur Textiles,SEN-102
369.34,17.58,8.88,27.0,2026-08-01T02:20:00,EcoFibre Ltd,SEN-103
299.4,12.41,12.73,56.0,2026-08-01T02:30:00,Coimbatore E-Hub,SEN-104
417.75,10.82,14.96,63.4,2026-08-01T02:40:00,Coimbatore E-Hub,SEN-100
365.0,9.02,16.36,16.22,2026-08-01T02:50:00,Tiruppur Textiles,SEN-101
243.27,30.0,22.35,20.72,2026-08-01T03:00:00,Tiruppur Textiles,SEN-102
