city,population,waste_generation,industry_count,land_price,transport_score,recyclers_count,roi_prediction
Erode,7575081.1,2595.4,1112,14337.8,6.8,12,333.3
Chennai,1465503.6,3868.2,226,5182.9,3.1,4,1456.36
Erode,5139589.7,11976.6,102,2937.3,4.0,9,1998.14
Salem,2916817.6,1122.5,766,29786.2,6.4,13,132.56
Chennai,925633.9,6537.4,50,39527.4,3.5,13,749.57
Erode,1206508.0,8970.3,155,43868.3,4.6,1,13399.26
Chennai,1797798.2,3050.4,25,4624.2,10.0,8,575.48
Salem,4582039.2,5491.9,879,5445.1,9.3,8,1043.44
Coimbatore,1634302.2,13742.6,152,20764.9,4.2,3,6867.36
Salem,1894508.0,3004.6,971,38536.4,9.7,3,1520.27
Coimbatore,1940373.2,8531.2,250,29220.8,6.4,11,1162.34
Erode,5985664.6,4235.3,112,32378.8,8.8,10,633.03
Chennai,5775458.9,10790.3,397,40498.6,7.6,2,8085.34
Erode,1611954.3,6985.0,942,41617.6,3.2,12,874.98
Chennai,6131473.0,6819.2,627,21458.6,6.5,2,5135.63
Chennai,1853575.2,10491.6,967,32215.7,3.5,7,2254.55
Salem,6478287.7,5053.5,582,9603.9,8.2,10,764.81
Coimbatore,5288256.3,11593.9,977,30513.4,7.5,2,8726.83
Tiruppur,1224661.0,13441.1,246,15976.6,6.2,7,2882.25
Tiruppur,6161205.8,1664.7,649,43155.3,8.7,6,417.69
Salem,7142954.1,1310.9,299,34870.3,9.4,11,178.13
Chennai,1461312.5,13961.0,1078,10375.7,5.3,8,2630.9
Coimbatore,814456.4,10167.8,574,6822.8,8.9,13,1178.96
Salem,4058916.2,9530.2,123,26145.8,4.6,11,1297.4
Erode,7005419.5,5244.4,1149,24153.3,5.7,9,883.69
Chennai,5780428.3,14418.1,443,36864.8,1.6,7,3086.2
Salem,3066697.3,1947.8,560,4685.9,9.6,11,272.89
Salem,4151060.3,2547.0,1009,42227.4,4.5,9,428.09
Coimbatore,3661821.8,4352.1,981,16286.3,6.2,10,661.54
Tiruppur,1736016.1,1719.3,817,31306.8,7.3,5,524.73
Coimbatore,5004487.9,8701.9,232,15255.3,7.5,8,1633.99
Erode,644953.6,3554.7,449,12806.5,2.1,4,1339.66
Chennai,2567577.5,14829.4,1119,27879.4,9.9,12,1861.24
Erode,6860567.1,14964.1,816,27508.0,7.7,6,3749.91
Salem,6126870.3,4678.5,312,13108.8,8.0,3,2350.3
Erode,6482927.5,3389.0,978,25157.2,9.9,9,573.95
Erode,6284385.1,5677.2,927,24393.3,8.3,5,1717.77
Erode,2265799.8,9074.7,420,36132.6,5.2,8,1700.0
Salem,5094128.1,12503.8,657,6043.8,6.6,11,1712.02
Salem,6510022.4,11026.2,39,18793.5,6.7,3,5509.66
Coimbatore,1776911.6,1982.1,216,25791.4,9.5,7,425.22
Coimbatore,5917412.7,12401.9,1150,18860.9,4.0,6,3115.67
Tiruppur,1324479.6,9659.5,953,16011.4,5.0,14,1040.73
Chennai,1849356.5,6488.0,1086,38130.0,9.8,5,1959.72
Erode,6018906.0,5850.7,419,16090.2,2.9,5,1759.15
Chennai,3719667.1,2821.8,851,5285.4,6.3,6,721.58
Chennai,990983.6,10592.8,738,30875.2,2.9,8,1988.94
Chennai,4739644.0,9709.8,174,22338.5,5.0,8,1819.36
Erode,3757636.4,8211.7,332,16424.1,6.5,13,949.28
Coimbatore,5957487.5,6082.0,908,3155.3,10.0,13,710.96
Erode,3463610.1,1755.7,921,36121.7,4.8,10,267.03
Coimbatore,2545898.5,3995.6,840,13585.8,1.8,7,865.25
Chennai,2264629.3,6835.8,259,7020.4,5.4,1,10284.43
Chennai,1235949.5,4169.4,1121,42159.1,3.0,1,6292.48
Chennai,4411658.4,9072.7,763,30817.4,6.7,4,3411.83
Chennai,3561866.1,3064.8,46,7003.8,8.5,13,355.18
Erode,4431191.7,9020.0,1145,30546.6,3.3,10,1359.48
Erode,1158010.0,5213.5,935,23823.9,7.0,4,1972.66
Erode,7817829.2,5373.9,1170,8829.1,10.0,3,2731.7
Erode,2530830.5,5362.0,482,13642.1,7.0,2,4044.2
Tiruppur,2992203.5,4347.0,357,9332.3,4.3,5,1310.55
Tiruppur,4963223.3,4278.2,1057,8990.8,1.4,14,465.0
Tiruppur,7592020.8,12710.7,420,5295.4,6.4,6,3186.62
Erode,5643218.3,5846.1,275,37102.5,9.5,2,4377.82
Erode,5964816.4,6279.3,252,18437.1,4.0,14,672.95
Salem,4941793.3,9806.8,354,29710.4,1.2,12,1224.21
Chennai,2625816.8,10108.4,330,33639.9,6.8,2,7576.06
Coimbatore,7334265.2,4392.9,36,16102.1,3.5,6,1095.48
Salem,692523.2,3844.1,868,41208.6,9.2,5,1160.53
Chennai,3008797.7,4587.3,29,34382.6,8.1,7,977.64
Tiruppur,3360229.8,13995.1,884,30223.0,8.1,2,10524.43
Coimbatore,6415387.1,8711.6,903,22097.9,9.3,2,6573.11
Erode,6735813.3,2169.9,621,20618.1,1.2,9,364.43
Erode,5584309.5,5705.8,629,39817.3,7.8,5,1713.88
Erode,5032877.7,13006.7,301,21612.2,8.3,13,1501.99
Erode,4257351.2,10567.2,49,7550.0,1.3,11,1440.47
Salem,1845427.6,13728.5,344,18014.5,6.1,2,10306.26
Coimbatore,4172262.6,11379.0,96,15917.3,6.2,3,5689.35
Salem,5467335.1,9350.9,66,6570.8,9.0,11,1277.41
Chennai,6157764.1,6625.4,1045,11486.8,5.4,3,3346.19
Chennai,3198056.5,14067.4,247,14523.1,8.0,8,2640.58
Erode,1286576.7,8874.9,743,5486.4,7.3,14,957.23
Erode,2602818.5,12727.5,1171,23529.6,7.4,11,1744.3
Tiruppur,6202008.3,8731.1,231,36487.0,1.8,7,1864.73
Erode,3528722.7,3152.4,627,32311.6,1.2,14,337.92
Erode,2684369.4,2320.6,613,41833.3,3.9,10,347.21
Salem,5283756.5,11847.5,1130,17436.9,5.6,5,3573.82
Salem,7704136.1,13300.9,1115,13437.2,8.5,13,1543.51
Tiruppur,2565280.4,11012.7,1118,6411.2,7.6,9,1849.4
Chennai,6067229.5,13220.6,382,32306.5,7.7,4,4957.85
Erode,4608384.5,8773.0,52,20609.8,7.7,4,3287.6
Coimbatore,5339556.7,7555.6,1109,30363.7,4.5,2,5699.63
Chennai,6230650.9,14513.3,547,31249.5,1.4,3,7255.69
Tiruppur,3357126.3,1617.3,333,30326.3,4.2,4,603.33
Coimbatore,3496296.9,14894.8,577,35911.2,4.9,7,3192.18
Tiruppur,6823088.9,962.2,179,6389.4,1.7,6,242.39
Coimbatore,1975317.8,210.0,92,41520.0,6.2,10,26.28
Salem,2889533.2,6790.0,374,25260.5,8.7,3,3400.73
Chennai,5033482.2,9334.8,562,8053.4,5.4,9,1562.36
Erode,5437256.6,13780.8,349,13258.1,8.3,6,3451.44
Salem,4026252.7,10227.2,224,43740.7,6.3,7,2185.36
Erode,928145.8,3080.1,413,33504.4,4.3,14,329.26
Chennai,5684945.2,9960.0,1078,22095.2,7.7,8,1878.81
Tiruppur,6347158.5,6873.1,380,30090.0,2.5,8,1287.01
Coimbatore,3118203.0,3785.8,497,29537.8,1.7,5,1135.02
Salem,7780765.4,568.8,1162,39786.6,4.1,3,301.37
Erode,1756868.6,5631.6,1085,30241.8,4.0,8,1063.67
Erode,7533049.9,9849.8,792,37940.2,5.4,3,4932.34
Erode,5406005.6,2895.7,438,27742.3,5.7,13,334.76
Coimbatore,802917.4,8540.0,959,3738.9,8.4,14,923.42
Tiruppur,3188137.7,7197.2,1095,2964.9,6.0,8,1365.05
Tiruppur,2392035.3,6996.3,21,44726.8,2.5,7,1487.98
Coimbatore,5129762.8,200.3,657,15427.4,6.4,5,71.51
Coimbatore,4860546.2,3221.1,769,21939.2,3.7,12,406.45
Salem,3814345.8,12778.2,1109,12802.7,7.5,1,19278.87
Tiruppur,4909325.6,4505.6,728,36876.4,1.6,3,2254.35
Erode,6891171.6,6080.9,768,24050.9,9.3,1,9182.77
Chennai,3444838.1,2594.8,828,43404.0,9.9,6,653.79
Chennai,829992.7,11074.1,1008,38029.7,9.1,7,2381.14
Tiruppur,1182718.2,5428.6,661,30594.4,2.9,10,815.8
Tiruppur,5328214.6,5028.9,908,23227.0,7.5,2,3806.91
Tiruppur,501839.7,12082.2,1144,31997.0,1.7,2,9089.78
Salem,6657655.0,5967.1,717,4101.4,6.4,6,1506.07
Erode,3825595.2,3482.1,304,20306.2,1.3,2,2608.81
Coimbatore,5490399.7,3739.8,967,21422.1,5.5,7,811.82
Erode,7976559.5,10127.4,101,3520.1,1.7,13,1169.24
Tiruppur,6336805.7,5383.8,643,31184.3,6.9,7,1157.4
Coimbatore,5629370.8,3744.1,170,27171.9,4.0,4,1398.22
Salem,6971649.6,13291.1,390,22259.5,9.0,7,2851.81
Erode,6815501.4,7860.0,1158,25693.0,2.0,14,847.25
Erode,6204388.8,12340.4,1091,41578.6,7.3,3,6187.4
Salem,2058971.8,1201.7,206,9832.8,3.4,1,1815.37
Chennai,3294088.3,10613.4,955,5665.7,7.3,6,2671.66
Salem,6604855.0,7218.8,748,9174.0,3.2,4,2723.99
Salem,6481529.5,3584.4,950,28793.8,1.7,8,677.49
Erode,501806.6,10515.5,202,11024.6,3.1,5,3156.43
Coimbatore,4263650.9,10538.2,25,2418.6,4.2,9,1757.75
Chennai,6537363.9,8086.1,1003,16161.5,2.9,1,12207.35
Chennai,7106900.0,3147.4,580,34779.6,2.9,5,943.91
Chennai,5748454.6,9878.8,613,33705.9,3.0,13,1140.19
Tiruppur,5794552.4,9113.8,1099,14392.7,1.4,8,1719.6
Coimbatore,1255927.8,12716.5,114,33907.0,6.9,4,4760.65
Coimbatore,4861132.2,13694.4,920,33495.9,4.4,5,4116.4
Chennai,4977908.5,14344.4,962,17265.6,5.7,5,4319.66
Chennai,4552728.5,5025.6,869,40797.0,7.7,14,540.77
Coimbatore,5624217.9,2933.5,588,22934.5,6.5,13,341.21
Erode,5773040.2,14422.9,278,41981.6,9.3,11,1964.62
Erode,7296393.3,14460.1,369,19536.8,5.3,10,2170.67
Coimbatore,5037684.5,12835.2,662,16796.7,2.7,1,19294.81
Tiruppur,3820084.1,3397.4,1042,8663.4,3.2,13,399.56
Tiruppur,6477978.2,10168.6,978,43117.0,5.1,5,3056.46
Salem,7286390.8,9112.6,902,3586.7,8.9,7,1969.02
Tiruppur,2386256.9,12077.9,720,19929.2,5.2,1,18167.02
Tiruppur,1027071.8,7671.0,901,25553.3,3.7,11,1050.78
Erode,5103492.2,7459.3,50,34574.7,7.7,6,1858.63
Chennai,7435182.0,12486.0,390,25768.0,6.5,11,1703.58
Chennai,2404725.3,544.1,160,43597.1,8.9,10,77.61
Salem,4304075.8,1034.9,1130,8001.4,6.0,6,278.41
Coimbatore,6678918.5,11771.1,990,5170.7,2.3,11,1613.95
Chennai,5101354.9,10972.9,239,37863.7,5.2,13,1263.51
Coimbatore,2562241.9,3583.6,264,26395.8,9.0,8,672.56
Erode,1332790.3,7597.3,318,42346.3,9.8,3,3792.44
Tiruppur,5520433.3,14002.8,831,33233.7,7.8,14,1503.44
Tiruppur,7919636.7,6256.3,521,8833.0,4.0,2,4716.44
Coimbatore,2111206.6,13620.8,409,14201.6,2.2,8,2556.43
Erode,5172390.4,12430.8,676,13337.5,2.9,6,3116.22
Tiruppur,5271021.9,3850.3,833,18198.0,6.0,13,449.49
Tiruppur,6812269.6,10529.4,464,8650.0,1.5,7,2261.21
Tiruppur,1037312.5,5587.5,1191,5003.0,2.2,9,944.22
Chennai,3467846.5,12022.4,1198,13415.6,7.1,14,1296.54
Coimbatore,1398988.5,11722.8,753,31213.5,7.0,12,1468.48
Chennai,5728870.9,775.3,685,9145.8,9.7,12,103.93
Erode,1975266.1,2191.9,362,23206.7,4.4,12,274.41
Tiruppur,543922.2,6973.4,497,20520.6,2.1,2,5238.11
Chennai,2929579.6,2194.4,118,21407.2,9.1,6,548.73
Coimbatore,7345335.0,8957.6,1174,26875.5,4.5,11,1228.7
Chennai,1829482.2,11853.5,187,19501.7,1.5,10,1776.53
Chennai,2564584.5,3646.4,911,41554.9,2.0,10,548.46
Erode,5965016.6,1247.5,128,19736.5,6.1,11,169.63
Erode,1017740.9,12584.7,387,16283.5,5.6,4,4725.74
Coimbatore,3901064.4,2283.6,668,7934.6,1.4,8,435.14
Salem,2935196.4,1294.4,673,44884.7,1.6,12,160.38
Salem,692990.9,2183.1,823,18929.0,9.5,5,670.43
Erode,6796942.4,7523.6,794,30832.2,4.4,6,1886.4
Chennai,1538484.5,6474.4,122,33251.4,8.0,4,2421.3
Erode,2273901.1,2569.1,862,18653.0,5.8,10,392.27
Tiruppur,3096356.9,6204.5,429,34174.1,6.4,3,3101.23
Coimbatore,1502119.1,1815.0,352,15433.1,1.2,14,195.08
Tiruppur,7918222.8,398.0,1144,24724.5,3.9,10,67.55
Chennai,7406465.7,1392.3,499,43018.5,9.9,9,231.87
Salem,794615.3,14203.8,321,35246.0,1.7,3,7091.13
Chennai,2797210.9,7077.6,1018,23456.2,3.2,4,2670.64
Erode,6906953.3,1493.2,130,29546.5,9.6,6,371.22
Erode,7704220.3,14083.7,194,40627.7,8.4,14,1506.64
Erode,683061.3,2157.4,62,18511.4,5.3,9,358.18
Erode,5371099.6,3542.2,373,36114.5,5.4,11,481.57
Erode,6151184.8,14762.0,246,44670.0,1.9,3,7361.66
Tiruppur,2292106.8,14316.9,289,24962.4,9.2,14,1534.77
Erode,2240817.2,2331.0,410,38939.2,9.7,13,268.74
Tiruppur,3245353.4,4791.1,785,28540.2,7.5,11,657.66
Tiruppur,1913628.3,3983.5,974,12965.6,4.2,11,551.04
Tiruppur,3418786.0,14291.8,163,34268.5,7.1,6,3568.35
Tiruppur,5346871.3,5878.8,612,39614.6,3.7,8,1101.65
Tiruppur,6646403.4,5861.3,656,42486.2,6.6,5,1759.11
Coimbatore,2619888.6,8916.9,46,40600.4,7.6,9,1480.61
Tiruppur,1405870.1,6443.9,876,37760.5,6.9,9,1078.01
Chennai,7416170.7,1002.2,671,3081.8,9.6,1,1597.8
Salem,3730219.5,13117.0,934,42479.4,3.8,6,3282.87
Coimbatore,640446.1,14155.7,200,34225.3,8.8,5,4243.16
Tiruppur,6990172.5,9758.7,281,23442.4,9.3,13,1127.06
Tiruppur,2413372.7,661.5,247,26621.4,1.4,8,121.06
Tiruppur,6375766.0,627.5,1191,25065.4,6.8,6,172.37
Salem,6025693.2,12608.5,634,15802.2,5.7,2,9482.33
Tiruppur,1170861.9,9984.8,297,38132.5,4.3,3,4981.95
Chennai,6454958.1,9734.5,932,17002.3,1.2,10,1466.5
Tiruppur,1338505.9,12116.2,1020,39429.7,7.4,5,3644.65
Tiruppur,2872318.9,2651.1,985,40803.7,3.7,9,445.15
Erode,1975553.9,1820.9,898,28473.2,7.2,4,697.36
Tiruppur,6222876.2,3190.5,1000,24046.7,4.3,7,693.23
Chennai,2887454.8,1593.3,1197,32760.2,6.9,3,822.77
Tiruppur,1338382.2,9980.8,114,8597.6,4.7,2,7490.99
Chennai,7788513.5,10048.4,1051,2229.9,7.4,3,5066.38
Coimbatore,1949519.2,11332.9,251,6780.2,1.4,14,1215.4
Salem,4595468.7,8795.1,586,12569.1,2.4,5,2646.9
Salem,4443930.3,10286.3,739,13351.7,2.2,14,1106.01
Salem,3359565.9,5084.7,933,41852.5,9.7,11,697.34
Coimbatore,7184388.6,5064.9,360,42491.1,6.6,2,3785.79
Tiruppur,3308111.0,2173.1,418,18239.0,4.2,7,468.51
Chennai,7423208.3,921.6,691,26307.9,6.1,2,710.12
Coimbatore,4906064.8,5319.0,1162,40201.0,2.9,8,1003.07
Tiruppur,1508046.0,14318.8,1061,23652.2,5.4,7,3079.42
Erode,2095073.2,9139.0,148,31943.3,4.7,4,3418.99
Chennai,5679313.1,9737.7,1024,18328.3,5.2,11,1335.48
Tiruppur,4096914.4,7942.7,1166,22864.3,9.3,10,1201.74
Salem,4850126.6,4928.7,1049,32832.2,3.1,1,7443.16
Tiruppur,647026.8,10799.2,1017,33374.9,5.7,2,8126.92
Tiruppur,772781.3,3507.4,807,38430.3,4.4,5,1056.08
Salem,4390523.3,9410.3,1029,39698.6,5.7,5,2831.78
Salem,2172904.7,6869.6,955,41993.2,9.0,9,1149.69
Tiruppur,5372314.8,8633.0,351,40050.3,8.1,9,1436.99
Salem,3383369.1,7732.4,552,33859.3,9.3,4,2904.61
Salem,7959586.4,2902.6,730,20124.6,8.3,4,1103.91
Tiruppur,6811964.2,14420.9,977,21096.7,5.7,3,7235.6
Chennai,4108032.7,11201.7,249,15535.7,1.9,2,8401.43
Salem,4774227.8,10785.7,967,34157.9,3.7,1,16219.91
Salem,1904853.1,5511.3,338,17955.7,5.4,10,828.39
Tiruppur,3783188.0,11937.0,830,26491.0,3.9,3,5983.01
Erode,569501.2,4290.6,516,5916.7,6.2,4,1624.39
Salem,4453164.4,11060.6,1199,13827.3,9.5,7,2388.05
Chennai,5435465.4,3514.0,260,20696.9,5.8,3,1758.61
Coimbatore,891535.3,7284.5,507,4893.6,1.6,11,997.56
Tiruppur,6951796.5,13563.9,346,17935.9,2.8,4,5088.55
Chennai,5609604.7,4713.3,221,18121.9,2.2,5,1412.69
Erode,1987303.4,1449.2,956,10648.8,7.1,10,227.31
Tiruppur,5640884.7,5278.6,1022,13960.9,6.7,7,1145.1
Chennai,3023412.1,4481.5,453,12542.7,7.1,1,6767.39
Salem,3128217.1,636.8,686,7998.6,2.0,7,144.96
Erode,2711380.4,9857.1,1057,7345.3,9.4,9,1656.63
Coimbatore,1930383.3,9345.2,384,12752.0,3.5,8,1755.38
Chennai,7258744.4,12406.4,242,3306.1,6.8,14,1332.22
Tiruppur,1580638.7,5365.0,418,31745.0,8.5,6,1342.62
Salem,5633288.3,3020.6,1070,24708.6,6.6,14,329.39
Erode,6189416.1,5933.3,738,14052.6,1.4,3,2983.46
Chennai,3150349.2,3083.4,865,9008.1,8.0,13,363.2
Erode,2948341.4,8289.0,77,35808.0,5.8,14,884.99
Salem,7101800.3,12392.6,525,21097.5,8.9,7,2661.47
Coimbatore,3196713.1,10916.4,545,10576.1,4.8,3,5474.9
Tiruppur,1996067.6,364.8,1142,2186.5,8.1,1,685.27
Erode,5313955.8,6290.0,492,11554.6,7.9,1,9488.83
Salem,5921089.4,14552.7,265,4732.7,6.6,7,3124.18
Tiruppur,3761024.0,12447.0,300,7943.9,9.3,11,1701.58
Erode,4821861.9,1568.4,1177,31326.3,7.3,3,811.06
Tiruppur,1896411.6,5881.9,1007,23360.8,6.3,8,1112.38
Erode,4068499.5,607.8,730,37382.5,8.7,8,117.52
Chennai,6749100.6,10569.8,170,13415.3,1.2,3,5283.08
Salem,7594596.9,7929.6,1076,14636.5,1.2,2,5988.39
Erode,2355688.6,13095.8,24,19907.7,7.6,5,3926.55
Coimbatore,916718.5,10204.4,377,9139.5,2.4,1,15334.44
Chennai,3846703.5,13165.1,603,41355.4,9.3,1,19757.95
Erode,1823783.1,1574.4,1113,21759.9,9.2,3,820.46
Chennai,1364212.3,14481.7,449,18343.7,2.4,8,2717.4
Coimbatore,5793823.0,2393.4,222,13394.1,7.2,10,361.08
Chennai,7348767.6,8943.1,897,22526.7,7.1,5,2696.82
Tiruppur,7748612.4,13351.9,1173,31874.6,6.2,11,1827.54
Coimbatore,2009757.9,14379.7,99,20870.1,1.2,1,21542.0
Erode,3654797.4,7390.1,213,6674.5,5.7,4,2778.23
Tiruppur,936887.0,1834.6,1172,44986.9,5.6,11,254.44
Erode,4669060.2,3547.8,915,42309.9,8.1,7,765.27
Coimbatore,1851061.7,3100.6,1184,5982.9,5.5,8,597.06
Chennai,6133858.7,1081.0,414,14114.4,8.0,8,207.85
Coimbatore,2744900.8,9590.6,566,21558.2,7.7,10,1442.64
Chennai,7212247.8,2458.4,791,2265.2,8.5,7,541.7
Salem,7909955.8,11941.8,743,26761.4,6.6,7,2565.24
Coimbatore,6023388.4,8625.5,1085,23733.3,1.2,4,3250.85
Erode,4862000.1,11946.2,613,19598.3,9.8,6,2995.96
Tiruppur,3338922.8,13968.4,289,12689.6,6.3,7,2996.89
Salem,6930531.3,4699.8,440,36662.6,1.5,6,1170.96
Tiruppur,2415075.8,2794.8,57,32423.6,1.2,5,827.46
Coimbatore,7714318.6,9983.0,761,13681.7,5.5,7,2148.92
Coimbatore,3044620.9,7933.5,1125,23020.5,4.0,6,1996.77
Tiruppur,5145311.2,3355.5,627,10923.1,6.7,3,1699.19
Tiruppur,7923739.5,7689.7,750,9878.7,6.3,14,829.41
Salem,4132064.3,6431.2,627,35857.3,7.8,6,1610.84
Salem,2105134.0,12444.4,285,18888.8,3.8,1,18670.77
Coimbatore,5531460.9,4790.3,1032,25390.7,6.1,9,806.58
Coimbatore,6609399.0,4807.6,1182,38969.2,7.6,6,1213.04
Salem,7346988.5,9047.0,678,3483.1,2.0,14,974.17
Chennai,2465531.9,9881.4,813,8371.3,2.7,1,14895.99
Salem,4416120.4,13724.0,618,11351.7,7.7,14,1475.15
Erode,3570497.3,9284.9,1088,8257.8,8.2,4,3512.06
Salem,7900571.1,7959.6,342,44138.4,3.5,3,3965.9
Salem,2325731.9,5007.0,238,22526.6,2.5,8,937.23
Salem,4132447.3,350.6,1006,13339.7,8.8,14,45.05
Coimbatore,3254316.5,2908.1,844,40059.2,1.9,11,397.56
Coimbatore,4498104.1,14907.2,406,24931.2,3.4,7,3194.78
Erode,3827840.9,12256.3,971,35894.6,5.4,1,18428.69
Coimbatore,5022656.4,12407.9,1092,32558.8,3.9,3,6223.18
Salem,4592406.6,3548.7,1090,31156.6,5.7,12,449.13
Tiruppur,4917063.4,11002.3,318,40942.3,5.6,4,4118.25
Erode,4334036.2,13209.0,463,4987.1,3.9,10,1986.36
Coimbatore,5397867.3,8659.9,771,30089.6,2.9,12,1084.74
Salem,1331087.0,13448.2,87,7793.8,4.7,10,2018.2
Coimbatore,1351073.0,13580.8,852,8705.1,5.9,6,3409.95
Chennai,2165567.7,8722.0,781,8044.1,5.8,6,2194.24
Chennai,6008875.8,1720.8,651,26473.0,6.7,11,237.88
Salem,5951393.1,5786.0,764,16035.6,7.1,12,729.02
Tiruppur,1629698.6,14089.1,28,42163.9,7.1,10,2107.71
Coimbatore,3696187.4,12706.7,137,22519.8,4.1,6,3173.86
Erode,1421227.6,7747.3,886,33387.1,9.0,5,2334.83
Tiruppur,3562847.6,2898.5,109,12160.4,1.9,9,482.35
Chennai,671609.6,6581.2,26,9978.5,8.1,8,1235.34
Tiruppur,7364878.9,8896.1,872,15241.5,5.0,9,1490.95
Tiruppur,5963159.7,7388.1,454,38964.5,7.6,12,923.02
Chennai,1533450.3,7591.5,549,13987.7,3.5,5,2285.28
Salem,1608753.5,9327.6,908,40497.4,3.7,10,1401.4
Tiruppur,609423.7,4596.4,690,43240.8,3.8,9,765.61
Salem,7160517.7,12817.1,603,2482.1,4.7,3,6432.47
Coimbatore,7449353.7,5259.7,583,31003.4,8.9,14,565.49
Chennai,1314996.3,9540.5,550,36901.3,7.8,3,4773.08
Coimbatore,3077771.6,2931.0,899,26674.2,6.2,4,1113.7
Salem,3423105.6,7842.0,1054,39845.5,9.0,5,2364.03
Tiruppur,2492290.0,359.7,561,39850.6,8.2,13,41.9
Tiruppur,1967423.2,1052.7,948,8052.9,4.9,9,186.09
Coimbatore,964999.5,6101.5,914,41521.9,5.2,7,1311.28
Coimbatore,1715309.8,1714.3,591,10269.6,8.5,7,377.14
Salem,6655065.1,7099.0,93,7011.4,8.0,9,1185.73
Chennai,6989466.7,1297.7,793,26694.5,9.0,12,167.01
Erode,7450768.7,1644.6,1033,25027.3,2.4,8,316.06
Coimbatore,3624490.4,2290.6,318,11236.0,3.4,6,576.19
Coimbatore,3912588.4,2664.2,936,5023.6,9.0,10,411.14
Erode,6176751.0,5373.4,616,15647.8,9.7,1,8124.45
Erode,6424158.5,12247.8,1007,29513.1,1.8,6,3069.98
Erode,4350550.5,1885.8,800,21202.0,3.0,10,287.66
Coimbatore,4721548.5,5708.9,33,21331.6,3.1,3,2844.89
Chennai,7900914.0,13358.6,889,33536.5,7.5,2,10043.02
Salem,2306941.9,3954.8,986,32449.2,6.8,9,665.51
Tiruppur,5944208.5,12174.7,1121,12044.4,8.5,4,4594.94
Erode,2675332.3,6171.2,401,35713.4,1.2,8,1153.69
Coimbatore,4912765.7,5804.9,125,2186.4,7.1,8,1092.52
Erode,2363484.5,9176.2,247,41650.7,8.0,12,1144.47
Coimbatore,3976221.3,9697.4,990,8832.6,6.3,14,1046.39
Tiruppur,3638879.2,10100.2,1132,25482.6,8.2,3,5080.4
Salem,3517760.0,516.1,556,20195.2,9.3,9,91.32
Tiruppur,7866516.1,3003.2,960,16057.2,9.5,14,328.71
Salem,4495393.0,3212.3,1198,35236.3,3.2,3,1626.3
Chennai,4328478.6,4374.6,863,31774.5,8.0,14,472.33
Salem,4894509.0,11768.8,1194,22539.0,1.6,5,3546.58
Salem,2656696.7,4263.6,117,16298.7,4.2,10,638.91
Chennai,6332767.9,2154.4,582,44185.4,9.9,13,248.94
Salem,7423134.5,10834.2,137,3343.6,1.9,5,3252.97
Coimbatore,4155077.5,11825.6,668,18218.5,1.6,3,5924.77
Coimbatore,508642.6,228.2,1027,20252.5,3.8,10,41.78
Tiruppur,2283816.9,13732.9,461,37860.2,2.0,14,1469.77
Coimbatore,5384295.8,9711.9,144,8451.0,3.6,10,1457.8
Salem,6694772.7,5580.2,881,16621.3,8.2,8,1056.74
Tiruppur,842828.6,772.5,794,12978.5,7.2,2,618.73
Coimbatore,3146324.6,12786.8,1145,6440.9,5.1,2,9649.87
Erode,5001546.3,12217.1,861,11625.3,7.3,13,1416.46
Chennai,3377655.5,12525.2,803,27536.0,6.3,9,2092.78
Salem,4799410.0,4820.4,573,10448.3,5.1,9,809.43
Coimbatore,5761063.0,13864.5,897,5724.7,1.0,14,1491.33
Tiruppur,2133489.2,6506.0,289,11192.6,4.1,8,1222.5
Tiruppur,5975592.7,10536.2,47,36272.7,5.0,14,1125.28
Erode,4881568.6,2315.3,285,7615.0,1.3,9,387.86
Salem,1470928.1,5093.9,695,22091.0,6.1,9,854.18
Coimbatore,2635244.7,9987.7,239,18083.3,8.7,5,2999.95
Salem,6409396.5,6882.3,631,19451.4,2.3,6,1725.96
Erode,6853119.4,8968.5,658,23308.1,4.5,13,1037.51
Coimbatore,1752295.4,4255.8,338,10870.8,4.6,14,458.0
Chennai,6962724.0,14934.8,605,6983.7,5.9,1,22469.27
Tiruppur,4453207.6,5036.6,854,19708.7,8.3,12,635.82
Tiruppur,3247412.8,1816.7,1146,26192.7,7.3,12,234.39
Salem,4125827.0,5645.5,819,42686.6,3.9,2,4239.13
Salem,892411.1,14230.1,469,25676.4,2.6,10,2134.98
Coimbatore,6576083.8,12500.0,72,27894.5,1.3,14,1336.14
Erode,3252940.2,13235.7,534,44217.2,8.5,1,19848.26
Chennai,1379670.9,5918.5,324,11293.8,3.8,12,741.74
Erode,2538686.4,7027.6,751,11124.1,8.5,11,965.81
Erode,6634807.6,8707.8,199,29019.4,2.0,11,1184.6
Coimbatore,2805530.7,12609.8,1060,40848.5,2.3,8,2368.37
Erode,2366626.8,9754.3,908,32083.0,8.8,11,1335.35
Salem,5417382.7,2292.4,1177,6013.2,4.2,9,395.42
Chennai,3680861.8,7043.9,489,25345.4,8.3,11,962.99
Salem,1073548.5,2567.1,519,17875.8,4.0,7,554.41
Chennai,4133816.7,13513.7,742,36487.4,1.9,4,5069.63
Coimbatore,5769402.9,13506.6,755,32364.2,5.7,10,2029.06
Tiruppur,7624386.4,13924.8,392,37990.5,7.7,13,1605.96
Tiruppur,6713649.4,1395.3,1028,39331.6,8.5,12,178.92
